zone,motion,vibration,timestamp
Warehouse,5.63,11.67,2026-02-25 18:40:15.651698
Warehouse,6.48,8.93,2026-02-25 18:40:15.317949
Border,0.67,10.33,2026-02-25 18:40:17.435950
ControlRoom,1.44,12.61,2026-02-25 18:40:19.597796
Border,4.35,5.03,2026-02-25 18:40:21.741495
ControlRoom,10.03,10.21,2026-02-25 18:40:23.904756
Border,4.64,0.78,2026-02-25 18:40:25.911162
Warehouse,5.5,10.02,2026-02-25 18:40:28.029299
Warehouse,11.96,0.52,2026-02-25 18:40:30.039468
Warehouse,8.35,14.04,2026-02-25 18:40:32.045424
Border,13.4,11.85,2026-02-25 18:40:34.055321
ControlRoom,1.67,7.77,2026-02-25 18:40:36.078441
Warehouse,11.44,8.46,2026-02-25 18:40:38.146947
Warehouse,11.44,1.22,2026-02-25 18:40:40.156157
ControlRoom,2.11,6.94,2026-02-25 18:40:42.176798
Border,5.72,3.59,2026-02-25 18:40:44.194360
Border,10.63,7.29,2026-02-25 18:40:43.707898
ControlRoom,5.65,9.17,2026-02-25 18:40:45.720064
ControlRoom,2.56,7.7,2026-02-25 18:40:47.733988
Border,14.29,13.86,2026-02-25 18:40:49.745952
ControlRoom,5.36,8.19,2026-02-25 18:40:51.765291
Warehouse,7.68,4.15,2026-02-25 18:40:53.785995
Border,3.22,7.79,2026-02-25 18:40:55.800860
ControlRoom,9.03,1.18,2026-02-25 18:40:57.808523
Warehouse,2.04,13.16,2026-02-25 18:40:59.831279
Border,2.77,1.33,2026-02-25 18:41:01.884184
Border,5.82,13.92,2026-02-25 18:41:03.929866
Warehouse,8.1,11.27,2026-02-25 18:41:05.992503
Border,8.6,5.6,2026-02-25 18:41:08.042761
Warehouse,14.93,3.65,2026-02-25 18:41:10.097399
Warehouse,4.76,7.39,2026-02-25 18:41:12.252550
Warehouse,9.84,11.12,2026-02-25 18:41:14.323946
Border,4.29,11.46,2026-02-25 18:41:13.943515
ControlRoom,1.43,5.92,2026-02-25 18:41:15.952406
Border,1.5,13.13,2026-02-25 18:41:17.963885
Border,14.93,14.38,2026-02-25 18:41:20.053156
Warehouse,12.83,5.36,2026-02-25 18:41:22.216575
ControlRoom,5.26,5.14,2026-02-25 18:41:24.339118
ControlRoom,9.56,6.71,2026-02-25 18:41:26.539390
Border,8.98,14.0,2026-02-25 18:41:28.711479
Warehouse,1.91,6.71,2026-02-25 18:41:30.916083
Border,2.9,8.23,2026-02-25 18:41:33.111823
Border,7.01,13.78,2026-02-25 18:41:35.132775
Warehouse,12.62,5.24,2026-02-25 18:41:37.316439
Warehouse,0.03,5.93,2026-02-25 18:41:39.329370
ControlRoom,14.07,5.91,2026-02-25 18:41:41.500817
Border,12.73,2.96,2026-02-25 18:41:43.550082
Border,6.19,1.64,2026-02-25 18:41:42.967385
Border,12.66,4.23,2026-02-25 18:41:44.986174
ControlRoom,8.24,9.0,2026-02-25 18:41:47.010555
Border,1.43,10.64,2026-02-25 18:41:49.073122
Warehouse,12.39,7.49,2026-02-25 18:41:51.239214
Warehouse,5.94,7.96,2026-02-25 18:41:53.320214
ControlRoom,1.89,0.91,2026-02-25 18:41:55.485886
Warehouse,12.51,3.04,2026-02-25 18:41:57.594074
Border,4.59,8.5,2026-02-25 18:41:59.620617
ControlRoom,0.54,7.34,2026-02-25 18:42:01.756337
ControlRoom,1.0,10.12,2026-02-25 18:42:03.957622
ControlRoom,1.95,13.54,2026-02-25 18:42:06.125507
Border,7.7,1.62,2026-02-25 18:42:08.281175
ControlRoom,1.87,5.85,2026-02-25 18:42:10.435898
Border,4.38,2.58,2026-02-25 18:42:12.445922
Warehouse,0.43,3.24,2026-02-25 18:42:14.605076
ControlRoom,11.41,4.16,2026-02-25 18:42:14.141786
ControlRoom,11.95,2.84,2026-02-25 18:42:16.257959
Warehouse,12.21,4.69,2026-02-25 18:42:18.298292
ControlRoom,12.59,9.33,2026-02-25 18:42:20.476109
Warehouse,9.28,2.57,2026-02-25 18:42:22.517666
Warehouse,5.32,3.87,2026-02-25 18:42:24.555397
Warehouse,0.04,13.7,2026-02-25 18:42:26.582856
Warehouse,8.15,1.83,2026-02-25 18:42:28.593946
Warehouse,7.48,7.38,2026-02-25 18:42:30.633746
ControlRoom,8.92,9.35,2026-02-25 18:42:32.658764
Warehouse,4.49,2.22,2026-02-25 18:42:34.667103
Warehouse,0.23,3.44,2026-02-25 18:42:36.675020
Border,14.17,9.37,2026-02-25 18:42:38.701936
Border,9.92,14.15,2026-02-25 18:42:40.717065
Border,5.02,4.3,2026-02-25 18:42:42.724482
Warehouse,12.47,10.52,2026-02-25 18:42:44.763392
Warehouse,10.34,11.4,2026-02-25 18:42:44.211154
Warehouse,13.24,8.87,2026-02-25 18:42:46.279922
ControlRoom,10.74,7.38,2026-02-25 18:42:48.330322
Border,10.08,3.85,2026-02-25 18:42:50.343398
Warehouse,12.07,8.09,2026-02-25 18:42:52.390421
ControlRoom,10.28,6.97,2026-02-25 18:42:54.427040
ControlRoom,6.5,7.65,2026-02-25 18:42:56.457287
ControlRoom,12.16,10.28,2026-02-25 18:42:58.467990
Border,11.66,6.57,2026-02-25 18:43:00.510459
Border,1.68,10.24,2026-02-25 18:43:02.531797
Warehouse,1.48,14.69,2026-02-25 18:43:04.589281
ControlRoom,12.19,9.04,2026-02-25 18:43:06.752397
Warehouse,13.39,1.92,2026-02-25 18:43:08.881877
Border,12.42,8.38,2026-02-25 18:43:11.040003
Warehouse,12.49,13.76,2026-02-25 18:43:13.080899
ControlRoom,1.62,5.48,2026-02-25 18:43:12.623541
ControlRoom,10.38,0.08,2026-02-25 18:43:14.640580
ControlRoom,8.99,13.76,2026-02-25 18:43:16.675132
Border,4.59,2.88,2026-02-25 18:43:18.763508
Border,8.16,7.46,2026-02-25 18:43:20.787468
ControlRoom,5.94,7.79,2026-02-25 18:43:22.849239
Warehouse,8.75,10.43,2026-02-25 18:43:24.874762
Border,4.64,6.9,2026-02-25 18:43:26.907624
ControlRoom,6.71,14.16,2026-02-25 18:43:28.931106
Warehouse,12.29,4.11,2026-02-25 18:43:31.122993
ControlRoom,9.61,13.17,2026-02-25 18:43:33.168706
Border,7.31,4.36,2026-02-25 18:43:35.372823
ControlRoom,14.15,14.53,2026-02-25 18:43:37.411904
Border,0.68,7.19,2026-02-25 18:43:39.435878
Warehouse,8.64,7.88,2026-02-25 18:43:41.453663
Warehouse,8.16,0.34,2026-02-25 18:43:43.470169
Warehouse,10.6,7.99,2026-02-25 18:43:42.888635
ControlRoom,13.2,9.51,2026-02-25 18:43:44.958951
Warehouse,10.45,7.4,2026-02-25 18:43:46.972138
Warehouse,2.61,13.67,2026-02-25 18:43:48.985477
ControlRoom,2.4,5.3,2026-02-25 18:43:51.000567
Border,3.04,10.43,2026-02-25 18:43:53.016638
ControlRoom,5.24,5.22,2026-02-25 18:43:55.041080
Border,11.99,0.4,2026-02-25 18:43:57.055191
Border,1.51,14.42,2026-02-25 18:43:59.110705
Warehouse,11.67,1.7,2026-02-25 18:44:01.159985
Warehouse,2.81,11.76,2026-02-25 18:44:03.193412
Warehouse,12.55,4.46,2026-02-25 18:44:05.209737
Border,14.71,3.67,2026-02-25 18:44:07.222002
Border,13.56,5.57,2026-02-25 18:44:09.230702
Warehouse,8.58,6.08,2026-02-25 18:44:11.237536
Border,0.87,4.97,2026-02-25 18:44:13.284722
Warehouse,11.33,2.14,2026-02-25 18:44:12.830116
Border,9.29,5.97,2026-02-25 18:44:14.858005
Border,13.45,1.27,2026-02-25 18:44:16.875988
Border,10.31,7.34,2026-02-25 18:44:18.882162
Warehouse,11.89,13.3,2026-02-25 18:44:20.918773
Warehouse,8.22,14.89,2026-02-25 18:44:22.946624
Border,12.31,12.23,2026-02-25 18:44:24.962326
Border,3.94,6.26,2026-02-25 18:44:27.004851
Warehouse,2.56,8.71,2026-02-25 18:44:29.035026
Border,1.2,14.1,2026-02-25 18:44:31.053461
ControlRoom,10.71,2.23,2026-02-25 18:44:33.107601
Border,11.51,7.88,2026-02-25 18:44:35.147402
Warehouse,3.43,1.96,2026-02-25 18:44:37.172155
Warehouse,13.91,3.38,2026-02-25 18:44:39.181261
Border,1.08,8.81,2026-02-25 18:44:41.216799
Border,12.48,6.7,2026-02-25 18:44:43.241049
Warehouse,13.65,7.63,2026-02-25 18:44:42.638371
ControlRoom,9.9,8.88,2026-02-25 18:44:44.651116
Warehouse,5.77,2.6,2026-02-25 18:44:46.661617
Warehouse,10.79,12.32,2026-02-25 18:44:48.676940
ControlRoom,12.92,14.11,2026-02-25 18:44:50.710662
Warehouse,12.58,4.83,2026-02-25 18:44:52.738236
Warehouse,10.7,5.95,2026-02-25 18:44:54.763141
ControlRoom,11.2,6.59,2026-02-25 18:44:56.771042
Warehouse,10.59,2.69,2026-02-25 18:44:58.814752
Warehouse,8.53,3.91,2026-02-25 18:45:00.832129
Border,6.07,6.91,2026-02-25 18:45:02.859522
ControlRoom,1.39,13.23,2026-02-25 18:45:04.869908
Border,4.86,8.61,2026-02-25 18:45:06.899430
Warehouse,14.48,8.26,2026-02-25 18:45:08.907273
ControlRoom,4.91,7.81,2026-02-25 18:45:10.922423
Border,11.0,6.11,2026-02-25 18:45:12.931110
Border,9.99,11.05,2026-02-25 18:45:12.446890
Border,4.96,6.25,2026-02-25 18:45:14.459365
ControlRoom,11.25,1.93,2026-02-25 18:45:16.482107
ControlRoom,10.59,14.05,2026-02-25 18:45:18.495181
Warehouse,2.69,8.35,2026-02-25 18:45:20.533789
Warehouse,6.38,10.66,2026-02-25 18:45:22.556336
ControlRoom,13.52,5.29,2026-02-25 18:45:24.585190
Border,10.16,11.37,2026-02-25 18:45:26.600373
Border,12.84,9.53,2026-02-25 18:45:28.651678
Border,4.33,3.72,2026-02-25 18:45:30.657146
Border,3.14,9.74,2026-02-25 18:45:32.675809
Warehouse,7.83,6.83,2026-02-25 18:45:34.686245
ControlRoom,1.73,8.08,2026-02-25 18:45:36.710621
Warehouse,2.18,6.13,2026-02-25 18:45:38.724705
Border,9.79,1.1,2026-02-25 18:45:40.755116
ControlRoom,12.41,11.33,2026-02-25 18:45:42.782505
ControlRoom,3.41,1.41,2026-02-25 18:45:42.108273
Warehouse,11.23,1.38,2026-02-25 18:45:44.125518
Warehouse,11.38,8.59,2026-02-25 18:45:46.133729
ControlRoom,5.75,10.47,2026-02-25 18:45:48.176273
ControlRoom,3.17,5.84,2026-02-25 18:45:50.185958
ControlRoom,1.96,9.32,2026-02-25 18:45:52.202052
Warehouse,5.83,9.04,2026-02-25 18:45:54.210011
Warehouse,4.02,8.15,2026-02-25 18:45:56.215901
ControlRoom,3.87,14.93,2026-02-25 18:45:58.221606
Border,6.56,0.71,2026-02-25 18:46:00.262812
Border,7.32,7.14,2026-02-25 18:46:02.272165
Warehouse,14.16,9.18,2026-02-25 18:46:04.287215
Warehouse,8.11,12.04,2026-02-25 18:46:06.306296
Warehouse,8.97,5.27,2026-02-25 18:46:08.320570
Warehouse,6.78,9.19,2026-02-25 18:46:10.335438
ControlRoom,5.21,6.88,2026-02-25 18:46:12.354016
ControlRoom,1.74,6.91,2026-02-25 18:46:11.842117
ControlRoom,11.43,7.83,2026-02-25 18:46:13.867965
Warehouse,2.08,14.5,2026-02-25 18:46:15.892823
Border,11.65,14.76,2026-02-25 18:46:17.911663
Warehouse,3.06,0.36,2026-02-25 18:46:19.918956
Border,2.58,2.35,2026-02-25 18:46:21.935207
Border,7.39,12.53,2026-02-25 18:46:23.952106
Border,2.12,14.76,2026-02-25 18:46:25.971243
ControlRoom,7.81,10.95,2026-02-25 18:46:27.985246
Warehouse,7.02,0.45,2026-02-25 18:46:29.999581
Border,2.5,13.97,2026-02-25 18:46:32.191578
ControlRoom,10.05,13.93,2026-02-25 18:46:34.291693
Border,13.28,6.5,2026-02-25 18:46:36.307815
ControlRoom,2.72,9.44,2026-02-25 18:46:38.319047
Warehouse,6.44,7.82,2026-02-25 18:46:40.342690
Warehouse,14.46,11.84,2026-02-25 18:46:42.383971
Border,4.32,1.42,2026-02-25 18:46:41.858456
Warehouse,9.08,7.4,2026-02-25 18:46:43.881438
Border,7.21,14.41,2026-02-25 18:46:45.895624
Border,10.17,8.92,2026-02-25 18:46:47.901256
Border,8.2,6.63,2026-02-25 18:46:49.909218
ControlRoom,9.15,8.68,2026-02-25 18:46:51.943034
ControlRoom,6.7,9.23,2026-02-25 18:46:53.973685
ControlRoom,9.9,1.6,2026-02-25 18:46:56.008801
Warehouse,7.02,11.74,2026-02-25 18:46:58.021923
Warehouse,6.91,8.72,2026-02-25 18:47:00.036469
Border,14.14,13.24,2026-02-25 18:47:02.048994
Border,10.19,5.06,2026-02-25 18:47:04.154182
Border,5.76,10.56,2026-02-25 18:47:06.196899
Warehouse,14.04,6.89,2026-02-25 18:47:08.223410
Border,3.63,0.13,2026-02-25 18:47:10.229273
Warehouse,0.24,9.58,2026-02-25 18:47:12.237040
ControlRoom,8.57,11.52,2026-02-25 18:47:11.702637
Warehouse,10.34,8.13,2026-02-25 18:47:13.711513
ControlRoom,12.5,13.17,2026-02-25 18:47:15.726840
ControlRoom,8.47,0.54,2026-02-25 18:47:17.745225
Border,6.64,5.86,2026-02-25 18:47:19.767771
Border,7.54,7.85,2026-02-25 18:47:21.800299
Border,11.07,7.47,2026-02-25 18:47:23.815241
ControlRoom,11.28,11.67,2026-02-25 18:47:25.820548
Warehouse,7.88,6.38,2026-02-25 18:47:27.841735
Warehouse,2.53,10.25,2026-02-25 18:47:29.850850
ControlRoom,10.09,1.18,2026-02-25 18:47:31.862154
Border,2.66,10.83,2026-02-25 18:47:33.872870
Warehouse,2.64,14.3,2026-02-25 18:47:35.893786
Warehouse,7.87,1.25,2026-02-25 18:47:37.904025
Warehouse,13.92,2.92,2026-02-25 18:47:39.915772
Warehouse,7.38,10.27,2026-02-25 18:47:41.924080
ControlRoom,9.78,7.35,2026-02-25 18:47:41.267279
Border,6.58,8.32,2026-02-25 18:47:43.278713
ControlRoom,11.34,1.92,2026-02-25 18:47:45.284192
ControlRoom,10.09,8.87,2026-02-25 18:47:47.295445
Warehouse,9.33,4.61,2026-02-25 18:47:49.302501
Border,9.11,11.14,2026-02-25 18:47:51.313042
ControlRoom,5.36,7.29,2026-02-25 18:47:53.321233
ControlRoom,14.65,0.87,2026-02-25 18:47:55.336613
Warehouse,7.5,12.45,2026-02-25 18:47:57.347460
ControlRoom,1.48,1.18,2026-02-25 18:47:59.373034
Warehouse,1.21,4.76,2026-02-25 18:48:01.387200
ControlRoom,12.31,5.57,2026-02-25 18:48:03.410497
ControlRoom,14.78,4.27,2026-02-25 18:48:05.447752
ControlRoom,8.47,9.24,2026-02-25 18:48:07.453100
Warehouse,14.42,11.25,2026-02-25 18:48:09.462705
Warehouse,9.6,10.9,2026-02-25 18:48:11.487586
Warehouse,8.58,2.03,2026-02-25 18:48:10.954646
Warehouse,9.74,0.59,2026-02-25 18:48:12.961429
Border,14.55,12.18,2026-02-25 18:48:14.970855
Border,12.15,12.56,2026-02-25 18:48:16.999767
Border,1.75,5.65,2026-02-25 18:48:19.023631
Border,8.12,10.79,2026-02-25 18:48:21.032167
Border,3.82,1.32,2026-02-25 18:48:23.052025
Border,2.85,2.37,2026-02-25 18:48:25.255332
ControlRoom,2.09,1.83,2026-02-25 18:48:27.266457
ControlRoom,1.1,1.85,2026-02-25 18:48:29.311321
ControlRoom,13.96,3.62,2026-02-25 18:48:31.337496
Border,0.74,5.68,2026-02-25 18:48:33.346929
ControlRoom,8.33,10.12,2026-02-25 18:48:35.358694
Warehouse,8.09,8.88,2026-02-25 18:48:37.379477
ControlRoom,14.56,2.21,2026-02-25 18:48:39.389118
ControlRoom,6.6,1.92,2026-02-25 18:48:41.405005
Border,10.09,4.02,2026-02-25 18:48:40.770493
Warehouse,3.96,14.52,2026-02-25 18:48:42.784792
Border,13.97,3.89,2026-02-25 18:48:44.791320
ControlRoom,0.6,4.93,2026-02-25 18:48:46.807070
ControlRoom,6.14,1.63,2026-02-25 18:48:48.815412
Border,6.52,5.4,2026-02-25 18:48:50.825564
Warehouse,4.93,11.58,2026-02-25 18:48:52.836395
Warehouse,6.96,12.51,2026-02-25 18:48:54.851614
ControlRoom,6.54,1.64,2026-02-25 18:48:56.868743
Border,8.45,11.66,2026-02-25 18:48:58.919525
Border,5.4,5.46,2026-02-25 18:49:01.008272
ControlRoom,11.27,14.04,2026-02-25 18:49:03.211763
ControlRoom,2.91,11.96,2026-02-25 18:49:05.302324
Warehouse,14.21,5.82,2026-02-25 18:49:07.451704
Warehouse,14.29,11.88,2026-02-25 18:49:09.563743
ControlRoom,1.5,14.62,2026-02-25 18:49:11.644076
Border,6.56,5.53,2026-02-25 18:49:11.106868
ControlRoom,9.6,11.92,2026-02-25 18:49:13.124979
Border,13.1,0.96,2026-02-25 18:49:15.148373
ControlRoom,8.21,3.52,2026-02-25 18:49:17.179505
Warehouse,4.87,0.48,2026-02-25 18:49:19.200900
Border,8.09,10.73,2026-02-25 18:49:21.211583
Border,0.02,8.18,2026-02-25 18:49:23.258661
Warehouse,7.46,2.22,2026-02-25 18:49:25.287718
Border,6.7,6.23,2026-02-25 18:49:27.295505
Warehouse,12.85,4.84,2026-02-25 18:49:29.331026
ControlRoom,3.43,11.76,2026-02-25 18:49:31.515850
ControlRoom,11.38,10.46,2026-02-25 18:49:33.538112
ControlRoom,7.24,13.77,2026-02-25 18:49:35.588180
Warehouse,14.95,2.19,2026-02-25 18:49:37.593744
Border,13.75,2.14,2026-02-25 18:49:39.600621
ControlRoom,12.01,12.58,2026-02-25 18:49:41.608449
ControlRoom,2.74,5.78,2026-02-25 18:49:40.955938
Warehouse,2.72,3.11,2026-02-25 18:49:42.968129
Border,14.29,7.29,2026-02-25 18:49:44.986934
Warehouse,7.84,10.38,2026-02-25 18:49:47.000665
Border,1.44,11.45,2026-02-25 18:49:49.026200
ControlRoom,7.1,8.68,2026-02-25 18:49:51.043755
Warehouse,2.67,0.17,2026-02-25 18:49:53.060742
Warehouse,2.54,9.69,2026-02-25 18:49:55.083377
ControlRoom,8.55,8.79,2026-02-25 18:49:57.092304
Warehouse,12.79,5.1,2026-02-25 18:49:59.115781
Border,2.45,8.46,2026-02-25 18:50:01.142548
Warehouse,5.65,9.22,2026-02-25 18:50:03.147865
ControlRoom,9.33,8.67,2026-02-25 18:50:05.157457
Warehouse,3.0,12.84,2026-02-25 18:50:07.171101
Warehouse,7.53,1.93,2026-02-25 18:50:09.178755
ControlRoom,9.87,12.18,2026-02-25 18:50:11.187208
ControlRoom,0.16,9.95,2026-02-25 18:50:10.620306
Border,7.34,6.78,2026-02-25 18:50:12.638252
Border,11.98,0.32,2026-02-25 18:50:14.659098
ControlRoom,8.63,8.53,2026-02-25 18:50:16.668225
Warehouse,13.09,8.65,2026-02-25 18:50:18.677821
ControlRoom,13.68,9.56,2026-02-25 18:50:20.698006
ControlRoom,12.06,4.16,2026-02-25 18:50:22.727936
Warehouse,13.41,9.3,2026-02-25 18:50:24.739482
Warehouse,4.69,10.31,2026-02-25 18:50:26.755890
ControlRoom,10.76,8.88,2026-02-25 18:50:28.777893
ControlRoom,9.68,9.26,2026-02-25 18:50:30.783488
Warehouse,11.34,2.46,2026-02-25 18:50:32.836702
ControlRoom,0.89,7.87,2026-02-25 18:50:35.039890
Border,2.9,2.31,2026-02-25 18:50:37.107238
Border,9.4,1.12,2026-02-25 18:50:39.268031
Warehouse,0.46,13.14,2026-02-25 18:50:41.339590
Warehouse,12.76,4.06,2026-02-25 18:50:43.489745
ControlRoom,6.46,8.16,2026-02-25 18:50:45.578345
ControlRoom,0.63,7.17,2026-02-25 18:50:47.722317
ControlRoom,12.35,3.73,2026-02-25 18:50:49.729127
ControlRoom,5.7,12.86,2026-02-25 18:50:51.739500
ControlRoom,13.56,1.02,2026-02-25 18:50:53.765505
Warehouse,12.62,12.99,2026-02-25 18:50:55.782007
Warehouse,5.17,6.62,2026-02-25 18:50:54.165150
Border,12.94,5.62,2026-02-25 18:50:56.191317
ControlRoom,12.14,1.95,2026-02-25 18:50:58.200775
ControlRoom,8.79,13.94,2026-02-25 18:51:00.206025
ControlRoom,10.75,1.6,2026-02-25 18:51:02.217395
ControlRoom,4.34,0.25,2026-02-25 18:51:04.223277
Warehouse,9.6,11.92,2026-02-25 18:51:06.237172
ControlRoom,7.04,4.11,2026-02-25 18:51:08.245344
ControlRoom,2.75,5.23,2026-02-25 18:51:10.264138
ControlRoom,9.39,2.34,2026-02-25 18:51:12.280971
ControlRoom,6.99,1.46,2026-02-25 18:51:14.287939
ControlRoom,7.95,1.61,2026-02-25 18:51:16.333684
ControlRoom,1.4,0.68,2026-02-25 18:51:18.350572
Border,1.98,10.5,2026-02-25 18:51:20.372458
ControlRoom,11.12,12.59,2026-02-25 18:51:22.379294
Warehouse,1.39,0.51,2026-02-25 18:51:24.392472
ControlRoom,12.32,0.86,2026-02-25 18:51:24.188369
Border,8.69,5.32,2026-02-25 18:51:26.193760
ControlRoom,9.51,8.71,2026-02-25 18:51:28.201119
ControlRoom,1.25,7.44,2026-02-25 18:51:30.213313
ControlRoom,5.63,9.69,2026-02-25 18:51:32.220037
Warehouse,12.64,14.11,2026-02-25 18:51:34.231864
ControlRoom,4.48,0.76,2026-02-25 18:51:36.239028
ControlRoom,14.08,12.18,2026-02-25 18:51:38.261259
Border,10.7,10.81,2026-02-25 18:51:40.288659
ControlRoom,8.42,9.68,2026-02-25 18:51:42.314057
Border,6.6,12.79,2026-02-25 18:51:44.330842
Border,3.33,4.1,2026-02-25 18:51:46.336713
Warehouse,13.36,9.34,2026-02-25 18:51:48.343088
Border,4.03,14.54,2026-02-25 18:51:50.378613
Warehouse,11.93,14.76,2026-02-25 18:51:52.386869
Border,0.75,11.63,2026-02-25 18:51:54.401911
Warehouse,8.76,9.02,2026-02-25 18:51:53.899129
ControlRoom,0.51,4.09,2026-02-25 18:51:55.927452
ControlRoom,7.79,14.3,2026-02-25 18:51:58.084472
Border,11.76,8.17,2026-02-25 18:52:00.090686
Border,12.04,10.31,2026-02-25 18:52:02.102657
Border,8.77,13.74,2026-02-25 18:52:04.119893
Warehouse,7.75,4.91,2026-02-25 18:52:06.155219
Border,5.07,6.67,2026-02-25 18:52:08.177699
ControlRoom,7.68,10.61,2026-02-25 18:52:10.196116
Border,8.49,7.6,2026-02-25 18:52:12.202503
ControlRoom,9.73,0.91,2026-02-25 18:52:14.213616
ControlRoom,6.1,10.39,2026-02-25 18:52:16.229526
Warehouse,11.42,12.47,2026-02-25 18:52:18.243915
ControlRoom,11.41,13.52,2026-02-25 18:52:20.267999
ControlRoom,8.55,12.91,2026-02-25 18:52:22.425753
ControlRoom,14.6,4.95,2026-02-25 18:52:24.431750
ControlRoom,8.91,0.78,2026-02-25 18:52:23.923905
Border,11.05,1.54,2026-02-25 18:52:25.950427
Border,0.25,10.22,2026-02-25 18:52:27.965974
ControlRoom,6.36,13.43,2026-02-25 18:52:30.013025
Warehouse,9.21,8.94,2026-02-25 18:52:32.182466
ControlRoom,0.96,7.78,2026-02-25 18:52:34.219041
Border,14.17,2.75,2026-02-25 18:52:36.400164
Border,6.56,1.74,2026-02-25 18:52:38.492519
ControlRoom,8.04,12.41,2026-02-25 18:52:40.514420
ControlRoom,5.64,9.84,2026-02-25 18:52:42.526261
Border,2.38,1.26,2026-02-25 18:52:44.531753
ControlRoom,13.35,5.7,2026-02-25 18:52:46.543053
Border,12.97,13.49,2026-02-25 18:52:48.583087
Warehouse,7.35,1.89,2026-02-25 18:52:50.604062
Warehouse,1.23,4.46,2026-02-25 18:52:52.672601
ControlRoom,5.23,7.41,2026-02-25 18:52:54.687921
ControlRoom,11.49,7.97,2026-02-25 18:52:54.196261
ControlRoom,3.06,3.29,2026-02-25 18:52:56.233485
ControlRoom,4.32,5.88,2026-02-25 18:52:58.264673
Border,14.58,3.69,2026-02-25 18:53:00.327506
Warehouse,6.04,3.11,2026-02-25 18:53:02.338755
Border,13.44,10.19,2026-02-25 18:53:04.384467
Border,10.84,4.86,2026-02-25 18:53:06.425816
ControlRoom,11.09,5.84,2026-02-25 18:53:08.466072
ControlRoom,1.04,2.24,2026-02-25 18:53:10.499752
Border,7.53,2.16,2026-02-25 18:53:12.523382
Border,13.8,10.71,2026-02-25 18:53:14.529132
Warehouse,1.73,9.4,2026-02-25 18:53:16.623166
ControlRoom,11.93,4.59,2026-02-25 18:53:18.807543
Border,10.33,9.66,2026-02-25 18:53:20.844677
Warehouse,13.05,14.19,2026-02-25 18:53:23.001698
Warehouse,0.26,7.36,2026-02-25 18:53:25.010481
Border,8.88,0.78,2026-02-25 18:53:24.514835
Border,6.1,14.98,2026-02-25 18:53:26.624565
Warehouse,1.32,6.94,2026-02-25 18:53:28.643214
ControlRoom,4.56,6.9,2026-02-25 18:53:30.792610
Warehouse,9.13,7.57,2026-02-25 18:53:32.819597
ControlRoom,0.59,13.9,2026-02-25 18:53:34.955378
Warehouse,9.64,11.42,2026-02-25 18:53:37.003723
ControlRoom,8.09,2.47,2026-02-25 18:53:39.033682
ControlRoom,5.27,10.51,2026-02-25 18:53:41.063863
Warehouse,12.35,5.2,2026-02-25 18:53:43.171755
Border,10.09,4.58,2026-02-25 18:53:45.230967
Border,8.62,10.13,2026-02-25 18:53:47.381003
Warehouse,4.17,7.13,2026-02-25 18:53:49.450972
ControlRoom,3.82,10.45,2026-02-25 18:53:51.600597
Border,8.97,11.22,2026-02-25 18:53:53.624994
Warehouse,5.32,0.42,2026-02-25 18:53:53.203793
Warehouse,0.55,8.42,2026-02-25 18:53:55.241943
ControlRoom,10.25,8.23,2026-02-25 18:53:57.313421
Border,13.64,0.25,2026-02-25 18:53:59.428139
ControlRoom,14.78,8.07,2026-02-25 18:54:01.447721
Warehouse,4.65,10.12,2026-02-25 18:54:03.457532
Warehouse,13.82,7.74,2026-02-25 18:54:05.465576
Warehouse,2.37,11.97,2026-02-25 18:54:07.496925
Border,4.47,8.06,2026-02-25 18:54:09.519457
ControlRoom,4.58,8.28,2026-02-25 18:54:11.676188
Warehouse,7.72,11.04,2026-02-25 18:54:13.815970
Warehouse,6.85,7.43,2026-02-25 18:54:15.973050
Warehouse,0.82,10.64,2026-02-25 18:54:18.064107
ControlRoom,1.54,12.0,2026-02-25 18:54:20.220578
ControlRoom,0.46,3.32,2026-02-25 18:54:22.247074
Border,11.97,4.86,2026-02-25 18:54:24.321599
Warehouse,8.64,10.58,2026-02-25 18:54:23.839475
ControlRoom,1.99,7.81,2026-02-25 18:54:25.862380
ControlRoom,10.08,8.07,2026-02-25 18:54:27.899965
ControlRoom,7.92,14.25,2026-02-25 18:54:30.058932
ControlRoom,8.29,11.43,2026-02-25 18:54:32.112601
Warehouse,0.34,5.91,2026-02-25 18:54:34.125435
Warehouse,4.98,14.01,2026-02-25 18:54:36.157899
ControlRoom,9.35,0.24,2026-02-25 18:54:38.197941
ControlRoom,6.57,6.06,2026-02-25 18:54:40.276144
Border,6.19,12.42,2026-02-25 18:54:42.283426
ControlRoom,13.25,6.1,2026-02-25 18:54:44.320821
ControlRoom,3.89,9.03,2026-02-25 18:54:46.349504
Border,11.86,8.83,2026-02-25 18:54:48.362750
Warehouse,0.77,11.28,2026-02-25 18:54:50.407838
Border,1.84,12.6,2026-02-25 18:54:52.422206
Border,11.26,12.59,2026-02-25 18:54:54.438277
Warehouse,2.54,2.35,2026-02-25 18:54:53.930139
ControlRoom,11.95,14.49,2026-02-25 18:54:55.950628
Border,8.1,13.13,2026-02-25 18:54:57.959001
Warehouse,2.94,2.38,2026-02-25 18:54:59.970734
Border,1.84,8.68,2026-02-25 18:55:02.000645
ControlRoom,0.54,6.27,2026-02-25 18:55:04.008203
Warehouse,11.21,1.88,2026-02-25 18:55:06.098981
